sequence_id	protein_id	gene_start	gene_end	gene_strand	pfam_id	deepbgc_score	in_cluster
U00096.3	U00096.3_874	950339	951080	-1	PF04055	0.19248	0
U00096.3	U00096.3_874	950339	951080	-1	PF13353	0.1786	0
U00096.3	U00096.3_874	950339	951080	-1	PF13394	0.19527	0
U00096.3	U00096.3_875	951271	953554	-1	PF01228	0.10603	0
U00096.3	U00096.3_875	951271	953554	-1	PF02901	0.105	0
U00096.3	U00096.3_876	953608	954466	-1	PF01226	0.16206	0
U00096.3	U00096.3_877	954871	956632	-1	PF02624	0.40628	0
U00096.3	U00096.3_878	956761	957454	1	PF04239	0.22086	0
U00096.3	U00096.3_879	957652	958741	1	PF00266	0.22862	0
U00096.3	U00096.3_880	958811	960095	1	PF00275	0.134	0
U00096.3	U00096.3_881	960263	961028	1	PF01435	0.10246	0
U00096.3	U00096.3_882	961200	961884	1	PF13189	0.07668	0
U00096.3	U00096.3_882	961200	961884	1	PF02224	0.08792	0
U00096.3	U00096.3_882	961200	961884	1	PF13238	0.09936	0
U00096.3	U00096.3_882	961200	961884	1	PF00005	0.14068	0
U00096.3	U00096.3_883	961994	963668	1	PF17092	0.07422	0
U00096.3	U00096.3_883	961994	963668	1	PF00575	0.06218	0
U00096.3	U00096.3_884	963827	964112	1	PF00216	0.08812	0
U00096.3	U00096.3_885	964319	966584	1	PF13567	0.07287	0
U00096.3	U00096.3_885	964319	966584	1	PF03772	0.05505	0
U00096.3	U00096.3_885	964319	966584	1	PF00753	0.0523	0
U00096.3	U00096.3_885	964319	966584	1	PF12706	0.06235	0
U00096.3	U00096.3_886	966620	968369	1	PF00664	0.14211	0
U00096.3	U00096.3_886	966620	968369	1	PF00005	0.08892	0
U00096.3	U00096.3_886	966620	968369	1	PF00270	0.05691	0
U00096.3	U00096.3_886	966620	968369	1	PF13191	0.10507	0
U00096.3	U00096.3_886	966620	968369	1	PF06414	0.12133	0
U00096.3	U00096.3_886	966620	968369	1	PF02463	0.11302	0
U00096.3	U00096.3_886	966620	968369	1	PF13401	0.14969	0
U00096.3	U00096.3_886	966620	968369	1	PF02224	0.13872	0
U00096.3	U00096.3_887	968365	969352	1	PF02606	0.23276	0
U00096.3	U00096.3_888	969388	970621	1	PF06224	0.26181	0
U00096.3	U00096.3_889	970672	970855	1	PF03966	0.38586	0
U00096.3	U00096.3_890	970851	971598	1	PF02348	0.32003	0
U00096.3	U00096.3_890	970851	971598	1	PF12804	0.25167	0
U00096.3	U00096.3_890	970851	971598	1	PF09837	0.27365	0
U00096.3	U00096.3_891	971751	972645	1	PF01636	0.25862	0
U00096.3	U00096.3_891	971751	972645	1	PF01017	0.17262	0
U00096.3	U00096.3_892	972621	973401	-1	PF02698	0.23789	0
U00096.3	U00096.3_893	973536	974322	1	PF01209	0.43433	0
U00096.3	U00096.3_893	973536	974322	1	PF13489	0.59649	0
U00096.3	U00096.3_893	973536	974322	1	PF05724	0.67678	0
U00096.3	U00096.3_893	973536	974322	1	PF12847	0.76027	0
U00096.3	U00096.3_893	973536	974322	1	PF05175	0.83331	0
U00096.3	U00096.3_893	973536	974322	1	PF13679	0.88227	0
U00096.3	U00096.3_893	973536	974322	1	PF05219	0.90958	0
U00096.3	U00096.3_893	973536	974322	1	PF13847	0.93957	0
U00096.3	U00096.3_893	973536	974322	1	PF02353	0.9362	0
U00096.3	U00096.3_893	973536	974322	1	PF09445	0.9268	0
U00096.3	U00096.3_893	973536	974322	1	PF13649	0.9365	0
U00096.3	U00096.3_893	973536	974322	1	PF08241	0.921	0
U00096.3	U00096.3_893	973536	974322	1	PF08242	0.89959	0
U00096.3	U00096.3_893	973536	974322	1	PF13578	0.86669	0
U00096.3	U00096.3_894	974318	975641	1	PF03882	0.71896	0
U00096.3	U00096.3_894	974318	975641	1	PF17192	0.69889	0
U00096.3	U00096.3_894	974318	975641	1	PF17193	0.69055	0
U00096.3	U00096.3_895	975621	976326	1	PF04288	0.57481	0
U00096.3	U00096.3_896	976325	980786	1	PF04310	0.44421	0
U00096.3	U00096.3_896	976325	980786	1	PF13555	0.45222	0
U00096.3	U00096.3_896	976325	980786	1	PF16330	0.33537	0
U00096.3	U00096.3_896	976325	980786	1	PF13558	0.352	0
U00096.3	U00096.3_897	981046	982894	1	PF01471	0.2595	0
U00096.3	U00096.3_897	981046	982894	1	PF03734	0.23177	0
U00096.3	U00096.3_898	983074	983623	1	PF05951	0.1143	0
U00096.3	U00096.3_898	983074	983623	1	PF08291	0.11907	0
U00096.3	U00096.3_899	983649	984297	1	PF00753	0.08601	0
U00096.3	U00096.3_899	983649	984297	1	PF12706	0.08539	0
U00096.3	U00096.3_900	984518	985709	-1	PF00155	0.07259	0
U00096.3	U00096.3_901	985893	986982	-1	PF00267	0.03247	0
U00096.3	U00096.3_901	985893	986982	-1	PF13609	0.03271	0
U00096.3	U00096.3_902	987584	988985	-1	PF00152	0.02539	0
U00096.3	U00096.3_902	987584	988985	-1	PF01336	0.01896	0
U00096.3	U00096.3_903	989153	990356	-1	PF04095	0.03313	0
U00096.3	U00096.3_904	990621	993234	1	PF01433	0.01732	0
U00096.3	U00096.3_904	990621	993234	1	PF11940	0.01171	0
U00096.3	U00096.3_904	990621	993234	1	PF17432	0.01254	0
U00096.3	U00096.3_905	993276	994044	-1	PF13671	0.0161	0
U00096.3	U00096.3_905	993276	994044	-1	PF13401	0.01787	0
U00096.3	U00096.3_905	993276	994044	-1	PF00005	0.01724	0
U00096.3	U00096.3_905	993276	994044	-1	PF13191	0.0204	0
U00096.3	U00096.3_905	993276	994044	-1	PF01926	0.01207	0
U00096.3	U00096.3_905	993276	994044	-1	PF03193	0.01757	0
U00096.3	U00096.3_906	994040	994832	-1	PF00528	0.01963	0
U00096.3	U00096.3_907	994842	995988	-1	PF00296	0.02921	0
U00096.3	U00096.3_908	995984	996944	-1	PF13379	0.01006	0
U00096.3	U00096.3_908	995984	996944	-1	PF04069	0.00558	0
U00096.3	U00096.3_908	995984	996944	-1	PF00497	0.0037	0
U00096.3	U00096.3_908	995984	996944	-1	PF12974	0.00284	0
U00096.3	U00096.3_908	995984	996944	-1	PF16868	0.00209	0
U00096.3	U00096.3_908	995984	996944	-1	PF09084	0.00181	0
U00096.3	U00096.3_908	995984	996944	-1	PF03466	0.00187	0
U00096.3	U00096.3_909	996936	997512	-1	PF03358	0.00181	0
U00096.3	U00096.3_909	996936	997512	-1	PF02525	0.00162	0
U00096.3	U00096.3_910	997867	998407	1	PF00419	0.00099	0
U00096.3	U00096.3_910	997867	998407	1	PF14289	0.00083	0
U00096.3	U00096.3_911	998489	999191	1	PF00345	0.00059	0
U00096.3	U00096.3_911	998489	999191	1	PF02753	0.00056	0
U00096.3	U00096.3_912	999215	1001816	1	PF13954	0.00051	0
U00096.3	U00096.3_912	999215	1001816	1	PF00577	0.00042	0
U00096.3	U00096.3_912	999215	1001816	1	PF13953	0.00055	0
U00096.3	U00096.3_913	1001806	1002877	1	PF00419	0.00119	0
U00096.3	U00096.3_914	1002888	1003431	1	PF00419	0.00178	0
U00096.3	U00096.3_915	1003390	1003954	1	PF00419	0.00231	0
U00096.3	U00096.3_916	1003967	1004657	1	PF00345	0.0016	0
U00096.3	U00096.3_916	1003967	1004657	1	PF02753	0.0017	0
U00096.3	U00096.3_917	1004767	1005778	1	PF01180	0.00282	0
U00096.3	U00096.3_918	1005951	1006494	1	PF07126	0.00241	0
U00096.3	U00096.3_919	1006490	1007600	-1	PF00111	0.00158	0
U00096.3	U00096.3_919	1006490	1007600	-1	PF03473	0.001	0
U00096.3	U00096.3_919	1006490	1007600	-1	PF03476	0.00082	0
U00096.3	U00096.3_920	1007843	1009952	1	PF02926	0.00039	0
U00096.3	U00096.3_920	1007843	1009952	1	PF01170	0.00029	0
U00096.3	U00096.3_920	1007843	1009952	1	PF02384	0.00026	0
U00096.3	U00096.3_920	1007843	1009952	1	PF10672	0.0002	0
U00096.3	U00096.3_920	1007843	1009952	1	PF03602	0.00024	0
U00096.3	U00096.3_920	1007843	1009952	1	PF08241	0.00045	0
U00096.3	U00096.3_920	1007843	1009952	1	PF13649	0.00036	0
U00096.3	U00096.3_920	1007843	1009952	1	PF05175	0.00029	0
U00096.3	U00096.3_920	1007843	1009952	1	PF13847	0.00063	0
U00096.3	U00096.3_921	1009963	1011871	1	PF13175	0.00063	0
U00096.3	U00096.3_921	1009963	1011871	1	PF13555	0.00054	0
U00096.3	U00096.3_921	1009963	1011871	1	PF13304	0.00051	0
U00096.3	U00096.3_921	1009963	1011871	1	PF12848	0.00045	0
U00096.3	U00096.3_921	1009963	1011871	1	PF00005	0.00062	0
U00096.3	U00096.3_921	1009963	1011871	1	PF13191	0.00093	0
U00096.3	U00096.3_921	1009963	1011871	1	PF02463	0.00073	0
U00096.3	U00096.3_921	1009963	1011871	1	PF13401	0.00108	0
U00096.3	U00096.3_921	1009963	1011871	1	PF16326	0.00135	0
U00096.3	U00096.3_922	1012000	1013254	1	PF04403	0.00338	0
U00096.3	U00096.3_923	1013258	1014899	1	PF02470	0.00445	0
U00096.3	U00096.3_923	1013258	1014899	1	PF08651	0.00257	0
U00096.3	U00096.3_923	1013258	1014899	1	PF06103	0.00172	0
U00096.3	U00096.3_924	1014895	1015459	1	PF03886	0.00332	0
U00096.3	U00096.3_925	1015714	1015882	1	PF04957	0.00636	0
U00096.3	U00096.3_926	1015951	1016578	-1	PF07977	0.00682	0
U00096.3	U00096.3_927	1016538	1018299	-1	PF05362	0.00294	0
U00096.3	U00096.3_927	1016538	1018299	-1	PF13654	0.00198	0
U00096.3	U00096.3_928	1018484	1018937	1	PF06303	0.00128	0
U00096.3	U00096.3_928	1018484	1018937	1	PF17414	0.00112	0
U00096.3	U00096.3_928	1018484	1018937	1	PF13467	0.00171	0
U00096.3	U00096.3_929	1019012	1020053	-1	PF00691	0.00156	0
U00096.3	U00096.3_929	1019012	1020053	-1	PF01389	0.00152	0
U00096.3	U00096.3_929	1019012	1020053	-1	PF13505	0.00202	0
U00096.3	U00096.3_930	1020409	1020919	-1	PF03846	0.00663	0
U00096.3	U00096.3_931	1021137	1021767	1	PF04993	0.0107	0
U00096.3	U00096.3_931	1021137	1021767	1	PF04994	0.01013	0
U00096.3	U00096.3_932	1021729	1023892	-1	PF04632	0.01197	0
U00096.3	U00096.3_932	1021729	1023892	-1	PF13515	0.0112	0
U00096.3	U00096.3_932	1021729	1023892	-1	PF12805	0.01056	0
U00096.3	U00096.3_933	1023901	1024348	-1	PF03733	0.01396	0
U00096.3	U00096.3_934	1024470	1026525	1	PF12462	0.00757	0
U00096.3	U00096.3_934	1024470	1026525	1	PF00580	0.00464	0
U00096.3	U00096.3_934	1024470	1026525	1	PF13604	0.00436	0
U00096.3	U00096.3_934	1024470	1026525	1	PF13245	0.00364	0
U00096.3	U00096.3_934	1024470	1026525	1	PF13361	0.00317	0
U00096.3	U00096.3_934	1024470	1026525	1	PF13087	0.00316	0
U00096.3	U00096.3_934	1024470	1026525	1	PF13538	0.00415	0
U00096.3	U00096.3_935	1026556	1027015	-1	PF02142	0.0063	0
U00096.3	U00096.3_936	1027110	1027773	-1	PF09829	0.00536	0
U00096.3	U00096.3_937	1027945	1028359	1	PF02629	0.00472	0
U00096.3	U00096.3_937	1027945	1028359	1	PF13380	0.00434	0
U00096.3	U00096.3_938	1028403	1028721	-1	PF08755	0.00737	0
U00096.3	U00096.3_939	1028778	1029954	-1	PF10672	0.00418	0
U00096.3	U00096.3_939	1028778	1029954	-1	PF05175	0.0046	0
U00096.3	U00096.3_939	1028778	1029954	-1	PF13847	0.00467	0
U00096.3	U00096.3_939	1028778	1029954	-1	PF02475	0.00306	0
U00096.3	U00096.3_939	1028778	1029954	-1	PF03602	0.00237	0
U00096.3	U00096.3_939	1028778	1029954	-1	PF09445	0.00187	0
U00096.3	U00096.3_939	1028778	1029954	-1	PF02005	0.00153	0
U00096.3	U00096.3_939	1028778	1029954	-1	PF13649	0.00213	0
U00096.3	U00096.3_939	1028778	1029954	-1	PF08241	0.00206	0
U00096.3	U00096.3_939	1028778	1029954	-1	PF06325	0.00245	0
U00096.3	U00096.3_940	1030063	1030342	1	PF00708	0.00526	0
U00096.3	U00096.3_941	1030338	1030668	-1	PF04358	0.01212	0
U00096.3	U00096.3_942	1030758	1031418	-1	PF01027	0.01265	0
U00096.3	U00096.3_943	1032138	1033257	1	PF01058	0.01129	0
U00096.3	U00096.3_943	1032138	1033257	1	PF14720	0.01037	0
U00096.3	U00096.3_944	1033253	1035047	1	PF00374	0.01824	0
U00096.3	U00096.3_945	1035065	1035773	1	PF01292	0.02441	0
U00096.3	U00096.3_945	1035065	1035773	1	PF14358	0.03677	0
U00096.3	U00096.3_946	1035769	1036357	1	PF01750	0.05097	0
U00096.3	U00096.3_947	1036353	1036752	1	PF07449	0.05724	0
U00096.3	U00096.3_948	1036748	1037606	1	PF04809	0.11342	0
U00096.3	U00096.3_949	1037739	1039284	1	PF01654	0.16079	0
U00096.3	U00096.3_950	1039295	1040432	1	PF02322	0.19383	0
U00096.3	U00096.3_951	1040444	1040537	1	PF08173	0.1801	0
U00096.3	U00096.3_952	1040616	1041915	1	PF00328	0.17964	0
U00096.3	U00096.3_953	1042029	1044210	-1	PF01656	0.19274	0
U00096.3	U00096.3_953	1042029	1044210	-1	PF13614	0.19921	0
U00096.3	U00096.3_953	1042029	1044210	-1	PF13807	0.21455	0
U00096.3	U00096.3_953	1042029	1044210	-1	PF02706	0.18264	0
U00096.3	U00096.3_954	1044229	1044676	-1	PF01451	0.10816	0
U00096.3	U00096.3_955	1044663	1045803	-1	PF10531	0.05934	0
U00096.3	U00096.3_955	1044663	1045803	-1	PF02563	0.08426	0
U00096.3	U00096.3_956	1045848	1047945	-1	PF06082	0.08037	0
U00096.3	U00096.3_957	1047944	1048691	-1	PF06251	0.0694	0
U00096.3	U00096.3_958	1048687	1049332	-1	PF11102	0.0582	0
U00096.3	U00096.3_960	1049832	1050108	1	PF03811	0.0327	0
U00096.3	U00096.3_960	1049832	1050108	1	PF04216	0.02914	0
U00096.3	U00096.3_960	1049832	1050108	1	PF12759	0.02402	0
U00096.3	U00096.3_960	1049832	1050108	1	PF13384	0.02785	0
U00096.3	U00096.3_961	1050152	1050530	1	PF03400	0.01577	0
U00096.3	U00096.3_962	1051460	1051673	1	PF00313	0.00749	0
U00096.3	U00096.3_962	1051460	1051673	1	PF08206	0.00579	0
U00096.3	U00096.3_963	1052066	1052240	1	PF08178	0.00589	0
U00096.3	U00096.3_964	1052288	1053362	-1	PF13183	0.00271	0
U00096.3	U00096.3_964	1052288	1053362	-1	PF14697	0.00188	0
U00096.3	U00096.3_964	1052288	1053362	-1	PF12800	0.00144	0
U00096.3	U00096.3_964	1052288	1053362	-1	PF13237	0.0011	0
U00096.3	U00096.3_964	1052288	1053362	-1	PF13746	0.00089	0
U00096.3	U00096.3_964	1052288	1053362	-1	PF13187	0.00064	0
U00096.3	U00096.3_964	1052288	1053362	-1	PF12838	0.00052	0
U00096.3	U00096.3_964	1052288	1053362	-1	PF12837	0.00045	0
U00096.3	U00096.3_964	1052288	1053362	-1	PF00037	0.00049	0
U00096.3	U00096.3_964	1052288	1053362	-1	PF12797	0.00052	0
U00096.3	U00096.3_964	1052288	1053362	-1	PF12801	0.00129	0
U00096.3	U00096.3_965	1053433	1056133	-1	PF01627	0.00192	0
U00096.3	U00096.3_965	1053433	1056133	-1	PF00072	0.00211	0
U00096.3	U00096.3_965	1053433	1056133	-1	PF02518	0.00231	0
U00096.3	U00096.3_965	1053433	1056133	-1	PF00512	0.00299	0
U00096.3	U00096.3_965	1053433	1056133	-1	PF00672	0.00392	0
U00096.3	U00096.3_966	1056260	1057289	1	PF00532	0.00679	0
U00096.3	U00096.3_966	1056260	1057289	1	PF13407	0.0084	0
U00096.3	U00096.3_967	1057261	1057954	-1	PF00486	0.01489	0
U00096.3	U00096.3_967	1057261	1057954	-1	PF00072	0.01756	0
U00096.3	U00096.3_968	1058083	1059256	1	PF03264	0.01958	0
U00096.3	U00096.3_968	1058083	1059256	1	PF11261	0.02437	0
U00096.3	U00096.3_968	1058083	1059256	1	PF14522	0.01367	0
U00096.3	U00096.3_968	1058083	1059256	1	PF09699	0.01932	0
U00096.3	U00096.3_969	1059255	1061802	1	PF00384	0.02152	0
U00096.3	U00096.3_969	1059255	1061802	1	PF13424	0.02655	0
U00096.3	U00096.3_969	1059255	1061802	1	PF01568	0.02356	0
U00096.3	U00096.3_970	1061798	1062398	1	PF02613	0.04034	0
U00096.3	U00096.3_971	1062549	1062855	-1	PF13591	0.03399	0
U00096.3	U00096.3_972	1062854	1063775	-1	PF01556	0.02818	0
U00096.3	U00096.3_972	1062854	1063775	-1	PF00226	0.0281	0
U00096.3	U00096.3_974	1065584	1066826	1	PF00328	0.075	0
U00096.3	U00096.3_975	1066863	1067091	-1	PF13993	0.0911	0
U00096.3	U00096.3_976	1067111	1067708	-1	PF03358	0.12837	0
U00096.3	U00096.3_976	1067111	1067708	-1	PF12724	0.11	0
U00096.3	U00096.3_976	1067111	1067708	-1	PF02525	0.12093	0
U00096.3	U00096.3_976	1067111	1067708	-1	PF00258	0.12945	0
U00096.3	U00096.3_977	1068080	1068254	1	PF10685	0.19684	0
U00096.3	U00096.3_978	1068510	1069839	-1	PF00860	0.21728	0
U00096.3	U00096.3_979	1069859	1070354	-1	PF01613	0.41262	0
U00096.3	U00096.3_980	1070364	1070955	-1	PF00881	0.43282	0
U00096.3	U00096.3_981	1070964	1071765	-1	PF12697	0.59839	0
U00096.3	U00096.3_981	1070964	1071765	-1	PF12146	0.59307	0
U00096.3	U00096.3_981	1070964	1071765	-1	PF03096	0.60528	0
U00096.3	U00096.3_981	1070964	1071765	-1	PF00561	0.62338	0
U00096.3	U00096.3_981	1070964	1071765	-1	PF00975	0.67493	0
U00096.3	U00096.3_982	1071772	1072159	-1	PF01042	0.40204	0
U00096.3	U00096.3_983	1072170	1072866	-1	PF00857	0.50949	0
U00096.3	U00096.3_984	1072862	1073954	-1	PF00296	0.61333	0
U00096.3	U00096.3_985	1074241	1074880	1	PF00440	0.63765	0
U00096.3	U00096.3_985	1074241	1074880	1	PF08362	0.56707	0
U00096.3	U00096.3_986	1074919	1078882	-1	PF00171	0.53081	0
U00096.3	U00096.3_986	1074919	1078882	-1	PF01619	0.47174	0
U00096.3	U00096.3_986	1074919	1078882	-1	PF14850	0.44817	0
U00096.3	U00096.3_988	1079304	1080813	1	PF00474	0.4092	0
U00096.3	U00096.3_989	1081355	1081466	1	PF03239	0.30628	0
U00096.3	U00096.3_990	1081465	1082185	1	PF03239	0.2934	0
U00096.3	U00096.3_991	1082242	1083370	1	PF13473	0.35474	0
U00096.3	U00096.3_991	1082242	1083370	1	PF09375	0.27947	0
U00096.3	U00096.3_992	1083375	1084647	1	PF04261	0.36255	0
U00096.3	U00096.3_993	1084991	1086056	1	PF02562	0.27031	0
U00096.3	U00096.3_993	1084991	1086056	1	PF13604	0.31699	0
U00096.3	U00096.3_993	1084991	1086056	1	PF13401	0.38687	0
U00096.3	U00096.3_994	1086105	1086519	-1	PF13994	0.35301	0
U00096.3	U00096.3_994	1086105	1086519	-1	PF11139	0.3022	0
U00096.3	U00096.3_995	1086520	1087846	-1	PF03552	0.30794	0
U00096.3	U00096.3_995	1086520	1087846	-1	PF13632	0.2587	0
U00096.3	U00096.3_995	1086520	1087846	-1	PF13506	0.20697	0
U00096.3	U00096.3_995	1086520	1087846	-1	PF13641	0.18212	0
U00096.3	U00096.3_995	1086520	1087846	-1	PF03142	0.13743	0
U00096.3	U00096.3_995	1086520	1087846	-1	PF00535	0.17507	0
U00096.3	U00096.3_995	1086520	1087846	-1	PF10111	0.18758	0
U00096.3	U00096.3_995	1086520	1087846	-1	PF13704	0.24943	0
U00096.3	U00096.3_996	1087838	1089857	-1	PF14883	0.2325	0
U00096.3	U00096.3_996	1087838	1089857	-1	PF01522	0.24966	0
U00096.3	U00096.3_997	1089865	1092289	-1	PF13429	0.3669	0
U00096.3	U00096.3_997	1089865	1092289	-1	PF07719	0.27918	0
U00096.3	U00096.3_998	1092875	1094234	1	PF17158	0.29855	0
U00096.3	U00096.3_998	1092875	1094234	1	PF03527	0.26416	0
U00096.3	U00096.3_998	1092875	1094234	1	PF00990	0.15703	0
U00096.3	U00096.3_999	1094274	1095141	-1	PF13333	0.19332	0
U00096.3	U00096.3_999	1094274	1095141	-1	PF13683	0.17041	0
U00096.3	U00096.3_999	1094274	1095141	-1	PF13610	0.14796	0
U00096.3	U00096.3_999	1094274	1095141	-1	PF00665	0.17074	0
U00096.3	U00096.3_999	1094274	1095141	-1	PF13276	0.16972	0
U00096.3	U00096.3_1000	1095137	1095437	-1	PF01527	0.3497	0
U00096.3	U00096.3_1002	1095842	1096829	1	PF05969	0.51705	0
U00096.3	U00096.3_1003	1097885	1098824	1	PF02826	0.62939	0
U00096.3	U00096.3_1003	1097885	1098824	1	PF03446	0.54554	0
U00096.3	U00096.3_1004	1098878	1099616	1	PF02811	0.45307	0
U00096.3	U00096.3_1005	1099639	1100194	1	PF02613	0.58327	0
U00096.3	U00096.3_1006	1100265	1100787	1	PF06496	0.57594	0
U00096.3	U00096.3_1007	1100850	1101684	-1	PF03783	0.5988	0
U00096.3	U00096.3_1008	1101710	1102127	-1	PF10614	0.59131	0
U00096.3	U00096.3_1009	1102151	1102541	-1	PF10627	0.63261	0
U00096.3	U00096.3_1010	1102545	1103196	-1	PF00196	0.65758	0
U00096.3	U00096.3_1010	1102545	1103196	-1	PF08281	0.6365	0
U00096.3	U00096.3_1011	1103950	1104406	1	PF07012	0.58996	0
U00096.3	U00096.3_1012	1104446	1104902	1	PF07012	0.57357	0
U00096.3	U00096.3_1013	1104960	1105293	1	PF10610	0.51213	0
U00096.3	U00096.3_1015	1105819	1106353	1	PF01661	0.48711	0
U00096.3	U00096.3_1016	1106294	1107776	1	PF13091	0.43833	0
U00096.3	U00096.3_1016	1106294	1107776	1	PF00614	0.47403	0
U00096.3	U00096.3_1017	1107783	1108941	-1	PF01757	0.47697	0
U00096.3	U00096.3_1017	1107783	1108941	-1	PF03729	0.46691	0
U00096.3	U00096.3_1018	1109367	1110870	1	PF04349	0.50169	0
U00096.3	U00096.3_1019	1110892	1113406	1	PF00535	0.51325	0
U00096.3	U00096.3_1019	1110892	1113406	1	PF13506	0.46374	0
U00096.3	U00096.3_1019	1110892	1113406	1	PF13632	0.42943	0
U00096.3	U00096.3_1020	1113578	1113806	1	PF07119	0.40815	0
U00096.3	U00096.3_1021	1113806	1114181	-1	PF13984	0.41592	0
U00096.3	U00096.3_1022	1114263	1115490	-1	PF05977	0.49564	0
U00096.3	U00096.3_1022	1114263	1115490	-1	PF12832	0.45695	0
U00096.3	U00096.3_1022	1114263	1115490	-1	PF13347	0.43585	0
U00096.3	U00096.3_1022	1114263	1115490	-1	PF07690	0.41861	0
U00096.3	U00096.3_1022	1114263	1115490	-1	PF00083	0.39932	0
U00096.3	U00096.3_1022	1114263	1115490	-1	PF11700	0.39853	0
U00096.3	U00096.3_1023	1115661	1116582	-1	PF03279	0.33515	0
U00096.3	U00096.3_1024	1116806	1117859	1	PF00581	0.25045	0
U00096.3	U00096.3_1024	1116806	1117859	1	PF12368	0.27734	0
U00096.3	U00096.3_1025	1117900	1118476	-1	PF04264	0.37506	0
U00096.3	U00096.3_1026	1118479	1119046	-1	PF01292	0.37923	0
U00096.3	U00096.3_1027	1119306	1119420	-1	PF10968	0.51014	0
U00096.3	U00096.3_1028	1119467	1120586	-1	PF01266	0.61384	0
U00096.3	U00096.3_1028	1119467	1120586	-1	PF13738	0.61046	0
U00096.3	U00096.3_1028	1119467	1120586	-1	PF07992	0.66562	0
U00096.3	U00096.3_1028	1119467	1120586	-1	PF01593	0.73622	0
U00096.3	U00096.3_1029	1120700	1120955	-1	PF13991	0.5099	0
U00096.3	U00096.3_1030	1121241	1121487	-1	PF06183	0.36921	0
U00096.3	U00096.3_1031	1121560	1122607	-1	PF01979	0.32873	0
U00096.3	U00096.3_1032	1122712	1123273	-1	PF07273	0.28328	0
U00096.3	U00096.3_1033	1123406	1124054	-1	PF04399	0.22714	0
U00096.3	U00096.3_1033	1123406	1124054	-1	PF13417	0.24895	0
U00096.3	U00096.3_1033	1123406	1124054	-1	PF13409	0.27478	0
U00096.3	U00096.3_1033	1123406	1124054	-1	PF00462	0.22281	0
U00096.3	U00096.3_1034	1124117	1125326	-1	PF07690	0.31339	0
U00096.3	U00096.3_1034	1124117	1125326	-1	PF12832	0.34173	0
U00096.3	U00096.3_1035	1125561	1126146	1	PF13302	0.24052	0
U00096.3	U00096.3_1035	1125561	1126146	1	PF13420	0.22145	0
U00096.3	U00096.3_1035	1125561	1126146	1	PF00583	0.20628	0
U00096.3	U00096.3_1035	1125561	1126146	1	PF13523	0.21661	0
U00096.3	U00096.3_1036	1126156	1126804	1	PF04337	0.16846	0
U00096.3	U00096.3_1037	1126805	1127729	1	PF01408	0.16419	0
U00096.3	U00096.3_1038	1127838	1129374	1	PF03023	0.10838	0
U00096.3	U00096.3_1038	1127838	1129374	1	PF14667	0.14532	0
U00096.3	U00096.3_1039	1129413	1129830	-1	PF05130	0.11247	0
U00096.3	U00096.3_1040	1129834	1130128	-1	PF04316	0.0667	0
U00096.3	U00096.3_1041	1130203	1130863	-1	PF13144	0.06295	0
U00096.3	U00096.3_1041	1130203	1130863	-1	PF08666	0.06822	0
U00096.3	U00096.3_1042	1131017	1131434	1	PF00460	0.0248	0
U00096.3	U00096.3_1043	1131437	1131842	1	PF00460	0.01003	0
U00096.3	U00096.3_1043	1131437	1131842	1	PF06429	0.00697	0
U00096.3	U00096.3_1044	1131853	1132549	1	PF03963	0.00311	0
U00096.3	U00096.3_1044	1131853	1132549	1	PF13861	0.00202	0
U00096.3	U00096.3_1044	1131853	1132549	1	PF13860	0.00198	0
U00096.3	U00096.3_1045	1132573	1133782	1	PF00460	0.0008	0
U00096.3	U00096.3_1045	1132573	1133782	1	PF02743	0.00039	0
U00096.3	U00096.3_1045	1132573	1133782	1	PF07559	0.00028	0
U00096.3	U00096.3_1045	1132573	1133782	1	PF06429	0.00034	0
U00096.3	U00096.3_1046	1133801	1134557	1	PF00460	0.00036	0
U00096.3	U00096.3_1046	1133801	1134557	1	PF06429	0.00041	0
U00096.3	U00096.3_1047	1134728	1135511	1	PF00460	0.0005	0
U00096.3	U00096.3_1047	1134728	1135511	1	PF06429	0.00059	0
U00096.3	U00096.3_1048	1135563	1136262	1	PF02107	0.00091	0
U00096.3	U00096.3_1049	1136273	1137371	1	PF02119	0.00128	0
U00096.3	U00096.3_1050	1137370	1138312	1	PF10135	0.00096	0
U00096.3	U00096.3_1050	1137370	1138312	1	PF01832	0.00124	0
U00096.3	U00096.3_1051	1138377	1140021	1	PF00460	0.00115	0
U00096.3	U00096.3_1051	1138377	1140021	1	PF06429	0.00136	0
U00096.3	U00096.3_1052	1140032	1140986	1	PF00669	0.00271	0
U00096.3	U00096.3_1052	1140032	1140986	1	PF00700	0.00356	0
U00096.3	U00096.3_1053	1141181	1144367	-1	PF12111	0.0049	0
U00096.3	U00096.3_1053	1141181	1144367	-1	PF10150	0.00539	0
U00096.3	U00096.3_1053	1141181	1144367	-1	PF00575	0.00498	0
U00096.3	U00096.3_1054	1144939	1145899	1	PF01479	0.00696	0
U00096.3	U00096.3_1054	1144939	1145899	1	PF00849	0.00975	0
U00096.3	U00096.3_1055	1146010	1146634	-1	PF02545	0.04755	0
U00096.3	U00096.3_1056	1146793	1147315	1	PF02620	0.12818	0
U00096.3	U00096.3_1057	1147366	1147540	1	PF01783	0.29075	0
U00096.3	U00096.3_1058	1147650	1148691	1	PF02504	0.39038	0
