sequence_id	protein_id	gene_start	gene_end	gene_strand	pfam_id	deepbgc_score	in_cluster
BA000007.3	BA000007.3_1623	1688009	1689980	-1	PF07715	0.00963	0
BA000007.3	BA000007.3_1624	1690005	1690860	-1	PF01729	0.00771	0
BA000007.3	BA000007.3_1624	1690005	1690860	-1	PF02749	0.00653	0
BA000007.3	BA000007.3_1625	1691024	1691669	-1	PF01728	0.00438	0
BA000007.3	BA000007.3_1625	1691024	1691669	-1	PF08242	0.00605	0
BA000007.3	BA000007.3_1625	1691024	1691669	-1	PF13649	0.00391	0
BA000007.3	BA000007.3_1625	1691024	1691669	-1	PF13847	0.00316	0
BA000007.3	BA000007.3_1625	1691024	1691669	-1	PF13489	0.0034	0
BA000007.3	BA000007.3_1625	1691024	1691669	-1	PF02353	0.00344	0
BA000007.3	BA000007.3_1625	1691024	1691669	-1	PF05175	0.00221	0
BA000007.3	BA000007.3_1625	1691024	1691669	-1	PF05958	0.00182	0
BA000007.3	BA000007.3_1625	1691024	1691669	-1	PF08241	0.0027	0
BA000007.3	BA000007.3_1625	1691024	1691669	-1	PF13679	0.00239	0
BA000007.3	BA000007.3_1626	1691678	1692437	-1	PF02463	0.00236	0
BA000007.3	BA000007.3_1626	1691678	1692437	-1	PF13304	0.00164	0
BA000007.3	BA000007.3_1626	1691678	1692437	-1	PF00005	0.00155	0
BA000007.3	BA000007.3_1626	1691678	1692437	-1	PF01078	0.00147	0
BA000007.3	BA000007.3_1626	1691678	1692437	-1	PF00006	0.00077	0
BA000007.3	BA000007.3_1626	1691678	1692437	-1	PF05729	0.00263	0
BA000007.3	BA000007.3_1626	1691678	1692437	-1	PF13476	0.00302	0
BA000007.3	BA000007.3_1627	1692433	1693414	-1	PF01032	0.00435	0
BA000007.3	BA000007.3_1627	1692433	1693414	-1	PF00950	0.00486	0
BA000007.3	BA000007.3_1628	1693413	1694436	-1	PF01497	0.01603	0
BA000007.3	BA000007.3_1630	1694771	1696229	-1	PF01204	0.01322	0
BA000007.3	BA000007.3_1630	1694771	1696229	-1	PF06202	0.01401	0
BA000007.3	BA000007.3_1630	1694771	1696229	-1	PF17389	0.01482	0
BA000007.3	BA000007.3_1630	1694771	1696229	-1	PF03200	0.01145	0
BA000007.3	BA000007.3_1631	1696775	1698194	-1	PF00391	0.00959	0
BA000007.3	BA000007.3_1631	1696775	1698194	-1	PF05524	0.00662	0
BA000007.3	BA000007.3_1631	1696775	1698194	-1	PF00381	0.00611	0
BA000007.3	BA000007.3_1631	1696775	1698194	-1	PF03610	0.00704	0
BA000007.3	BA000007.3_1632	1698204	1698837	-1	PF02734	0.0127	0
BA000007.3	BA000007.3_1633	1698847	1699918	-1	PF02733	0.01601	0
BA000007.3	BA000007.3_1634	1700252	1701896	-1	PF03212	0.01658	0
BA000007.3	BA000007.3_1635	1702240	1702444	1	PF06196	0.01086	0
BA000007.3	BA000007.3_1635	1702240	1702444	1	PF03899	0.01037	0
BA000007.3	BA000007.3_1636	1702739	1703831	-1	PF06071	0.00473	0
BA000007.3	BA000007.3_1636	1702739	1703831	-1	PF01926	0.00422	0
BA000007.3	BA000007.3_1636	1702739	1703831	-1	PF02421	0.00321	0
BA000007.3	BA000007.3_1637	1703947	1704532	-1	PF01195	0.00425	0
BA000007.3	BA000007.3_1638	1704809	1705088	1	PF10762	0.00485	0
BA000007.3	BA000007.3_1639	1705142	1706795	-1	PF01740	0.00382	0
BA000007.3	BA000007.3_1639	1705142	1706795	-1	PF00916	0.00264	0
BA000007.3	BA000007.3_1639	1705142	1706795	-1	PF00860	0.00195	0
BA000007.3	BA000007.3_1639	1705142	1706795	-1	PF03594	0.00321	0
BA000007.3	BA000007.3_1640	1706946	1707960	-1	PF14572	0.00179	0
BA000007.3	BA000007.3_1640	1706946	1707960	-1	PF00156	0.00135	0
BA000007.3	BA000007.3_1640	1706946	1707960	-1	PF14681	0.00128	0
BA000007.3	BA000007.3_1640	1706946	1707960	-1	PF13793	0.00186	0
BA000007.3	BA000007.3_1641	1708044	1708896	-1	PF08544	0.00424	0
BA000007.3	BA000007.3_1641	1708044	1708896	-1	PF00288	0.00488	0
BA000007.3	BA000007.3_1642	1708895	1709519	-1	PF03550	0.00751	0
BA000007.3	BA000007.3_1642	1708895	1709519	-1	PF14125	0.00434	0
BA000007.3	BA000007.3_1643	1709732	1710989	1	PF05201	0.00747	0
BA000007.3	BA000007.3_1643	1709732	1710989	1	PF01488	0.00668	0
BA000007.3	BA000007.3_1643	1709732	1710989	1	PF02826	0.00714	0
BA000007.3	BA000007.3_1643	1709732	1710989	1	PF02423	0.00791	0
BA000007.3	BA000007.3_1643	1709732	1710989	1	PF03807	0.00695	0
BA000007.3	BA000007.3_1643	1709732	1710989	1	PF00745	0.0098	0
BA000007.3	BA000007.3_1644	1711030	1712113	1	PF16326	0.01144	0
BA000007.3	BA000007.3_1644	1711030	1712113	1	PF03462	0.0122	0
BA000007.3	BA000007.3_1644	1711030	1712113	1	PF02185	0.01284	0
BA000007.3	BA000007.3_1644	1711030	1712113	1	PF00472	0.01687	0
BA000007.3	BA000007.3_1645	1712112	1712946	1	PF01135	0.04118	0
BA000007.3	BA000007.3_1645	1712112	1712946	1	PF13489	0.05011	0
BA000007.3	BA000007.3_1645	1712112	1712946	1	PF06325	0.03821	0
BA000007.3	BA000007.3_1645	1712112	1712946	1	PF05175	0.03349	0
BA000007.3	BA000007.3_1645	1712112	1712946	1	PF13847	0.0379	0
BA000007.3	BA000007.3_1645	1712112	1712946	1	PF10294	0.03318	0
BA000007.3	BA000007.3_1645	1712112	1712946	1	PF03848	0.03705	0
BA000007.3	BA000007.3_1645	1712112	1712946	1	PF03602	0.02022	0
BA000007.3	BA000007.3_1645	1712112	1712946	1	PF00891	0.0396	0
BA000007.3	BA000007.3_1645	1712112	1712946	1	PF13649	0.02769	0
BA000007.3	BA000007.3_1645	1712112	1712946	1	PF09445	0.01297	0
BA000007.3	BA000007.3_1645	1712112	1712946	1	PF02390	0.01155	0
BA000007.3	BA000007.3_1645	1712112	1712946	1	PF08242	0.01461	0
BA000007.3	BA000007.3_1645	1712112	1712946	1	PF08241	0.01237	0
BA000007.3	BA000007.3_1645	1712112	1712946	1	PF01170	0.00652	0
BA000007.3	BA000007.3_1645	1712112	1712946	1	PF02384	0.01057	0
BA000007.3	BA000007.3_1646	1712942	1713335	1	PF04247	0.09677	0
BA000007.3	BA000007.3_1647	1713338	1714148	1	PF13369	0.14467	0
BA000007.3	BA000007.3_1647	1713338	1714148	1	PF13371	0.17809	0
BA000007.3	BA000007.3_1648	1714183	1715038	1	PF00793	0.151	0
BA000007.3	BA000007.3_1649	1715185	1715293	-1	PF13940	0.16423	0
BA000007.3	BA000007.3_1650	1715721	1715829	-1	PF13940	0.16899	0
BA000007.3	BA000007.3_1651	1716227	1717328	-1	PF01699	0.15708	0
BA000007.3	BA000007.3_1652	1717597	1717828	1	PF06150	0.11648	0
BA000007.3	BA000007.3_1652	1717597	1717828	1	PF15447	0.09619	0
BA000007.3	BA000007.3_1653	1717964	1718684	1	PF04752	0.12325	0
BA000007.3	BA000007.3_1653	1717964	1718684	1	PF06094	0.11349	0
BA000007.3	BA000007.3_1654	1718727	1719081	-1	PF02635	0.11821	0
BA000007.3	BA000007.3_1655	1719230	1720661	1	PF11924	0.16106	0
BA000007.3	BA000007.3_1656	1720661	1721312	-1	PF00196	0.20404	0
BA000007.3	BA000007.3_1656	1720661	1721312	-1	PF04545	0.16037	0
BA000007.3	BA000007.3_1656	1720661	1721312	-1	PF08281	0.22341	0
BA000007.3	BA000007.3_1656	1720661	1721312	-1	PF13412	0.19222	0
BA000007.3	BA000007.3_1656	1720661	1721312	-1	PF13936	0.24063	0
BA000007.3	BA000007.3_1656	1720661	1721312	-1	PF13384	0.23262	0
BA000007.3	BA000007.3_1656	1720661	1721312	-1	PF00072	0.24692	0
BA000007.3	BA000007.3_1657	1721304	1723101	-1	PF02518	0.21973	0
BA000007.3	BA000007.3_1657	1721304	1723101	-1	PF13589	0.22144	0
BA000007.3	BA000007.3_1657	1721304	1723101	-1	PF13581	0.30682	0
BA000007.3	BA000007.3_1657	1721304	1723101	-1	PF07730	0.40857	0
BA000007.3	BA000007.3_1657	1721304	1723101	-1	PF00672	0.32389	0
BA000007.3	BA000007.3_1657	1721304	1723101	-1	PF13675	0.42784	0
BA000007.3	BA000007.3_1659	1723439	1724831	1	PF07690	0.34926	0
BA000007.3	BA000007.3_1660	1725223	1728967	1	PF14710	0.22075	0
BA000007.3	BA000007.3_1660	1725223	1728967	1	PF00384	0.15207	0
BA000007.3	BA000007.3_1660	1725223	1728967	1	PF01568	0.15912	0
BA000007.3	BA000007.3_1661	1728963	1730502	1	PF13247	0.13005	0
BA000007.3	BA000007.3_1661	1728963	1730502	1	PF13237	0.13755	0
BA000007.3	BA000007.3_1661	1728963	1730502	1	PF12838	0.1607	0
BA000007.3	BA000007.3_1661	1728963	1730502	1	PF12837	0.1856	0
BA000007.3	BA000007.3_1661	1728963	1730502	1	PF14711	0.31435	0
BA000007.3	BA000007.3_1662	1730498	1731209	1	PF02613	0.24037	0
BA000007.3	BA000007.3_1663	1731208	1731886	1	PF02665	0.24469	0
BA000007.3	BA000007.3_1665	1732963	1733806	-1	PF00551	0.12579	0
BA000007.3	BA000007.3_1665	1732963	1733806	-1	PF01842	0.13196	0
BA000007.3	BA000007.3_1666	1733855	1734314	-1	PF02810	0.09329	0
BA000007.3	BA000007.3_1666	1733855	1734314	-1	PF01473	0.10145	0
BA000007.3	BA000007.3_1667	1734387	1735332	1	PF01734	0.08101	0
BA000007.3	BA000007.3_1668	1735423	1736437	1	PF00072	0.06685	0
BA000007.3	BA000007.3_1668	1735423	1736437	1	PF07228	0.08548	0
BA000007.3	BA000007.3_1669	1736638	1737547	1	PF00483	0.04922	0
BA000007.3	BA000007.3_1669	1736638	1737547	1	PF01128	0.03262	0
BA000007.3	BA000007.3_1669	1736638	1737547	1	PF12804	0.03082	0
BA000007.3	BA000007.3_1670	1737690	1738104	-1	PF00816	0.01688	0
BA000007.3	BA000007.3_1670	1737690	1738104	-1	PF11236	0.02161	0
BA000007.3	BA000007.3_1671	1738707	1739325	1	PF00265	0.01721	0
BA000007.3	BA000007.3_1671	1738707	1739325	1	PF13401	0.02157	0
BA000007.3	BA000007.3_1672	1739625	1742301	-1	PF00465	0.01959	0
BA000007.3	BA000007.3_1672	1739625	1742301	-1	PF13685	0.01524	0
BA000007.3	BA000007.3_1672	1739625	1742301	-1	PF00171	0.02779	0
BA000007.3	BA000007.3_1673	1742777	1743425	1	PF01914	0.01903	0
BA000007.3	BA000007.3_1676	1744117	1745794	1	PF00496	0.02761	0
BA000007.3	BA000007.3_1677	1745879	1746800	1	PF00528	0.02657	0
BA000007.3	BA000007.3_1678	1746814	1747723	1	PF12911	0.01681	0
BA000007.3	BA000007.3_1678	1746814	1747723	1	PF00528	0.0191	0
BA000007.3	BA000007.3_1679	1747734	1748748	1	PF00005	0.01921	0
BA000007.3	BA000007.3_1679	1747734	1748748	1	PF02463	0.01319	0
BA000007.3	BA000007.3_1679	1747734	1748748	1	PF13304	0.01274	0
BA000007.3	BA000007.3_1679	1747734	1748748	1	PF08352	0.01071	0
BA000007.3	BA000007.3_1680	1748744	1749749	1	PF00005	0.01002	0
BA000007.3	BA000007.3_1680	1748744	1749749	1	PF13401	0.0079	0
BA000007.3	BA000007.3_1680	1748744	1749749	1	PF08352	0.00622	0
BA000007.3	BA000007.3_1681	1749801	1750131	-1	PF04269	0.00559	0
BA000007.3	BA000007.3_1682	1750165	1751626	-1	PF13091	0.00247	0
BA000007.3	BA000007.3_1682	1750165	1751626	-1	PF00614	0.00173	0
BA000007.3	BA000007.3_1682	1750165	1751626	-1	PF13396	0.00184	0
BA000007.3	BA000007.3_1683	1751996	1753250	-1	PF02254	0.00203	0
BA000007.3	BA000007.3_1683	1751996	1753250	-1	PF07885	0.00116	0
BA000007.3	BA000007.3_1683	1751996	1753250	-1	PF00520	0.00094	0
BA000007.3	BA000007.3_1683	1751996	1753250	-1	PF01007	0.00096	0
BA000007.3	BA000007.3_1684	1753550	1753943	-1	PF03795	0.00217	0
BA000007.3	BA000007.3_1684	1753550	1753943	-1	PF07045	0.00242	0
BA000007.3	BA000007.3_1685	1754055	1754790	1	PF16031	0.00195	0
BA000007.3	BA000007.3_1685	1754055	1754790	1	PF03544	0.00231	0
BA000007.3	BA000007.3_1686	1754829	1755228	-1	PF03061	0.00409	0
BA000007.3	BA000007.3_1687	1755332	1755872	-1	PF04279	0.00554	0
BA000007.3	BA000007.3_1688	1755901	1756645	-1	PF06790	0.0032	0
BA000007.3	BA000007.3_1689	1757001	1757640	1	PF13505	0.00198	0
BA000007.3	BA000007.3_1689	1757001	1757640	1	PF03922	0.00161	0
BA000007.3	BA000007.3_1689	1757001	1757640	1	PF05736	0.00161	0
BA000007.3	BA000007.3_1690	1757685	1758816	-1	PF00589	0.00149	0
BA000007.3	BA000007.3_1690	1757685	1758816	-1	PF09003	0.00124	0
BA000007.3	BA000007.3_1691	1759106	1761578	-1	PF16473	0.00141	0
BA000007.3	BA000007.3_1691	1759106	1761578	-1	PF00929	0.00164	0
BA000007.3	BA000007.3_1692	1761670	1761862	-1	PF07358	0.00462	0
BA000007.3	BA000007.3_1693	1761858	1762047	-1	PF05358	0.0068	0
BA000007.3	BA000007.3_1697	1764015	1764423	-1	PF07022	0.01114	0
BA000007.3	BA000007.3_1697	1764015	1764423	-1	PF12844	0.01199	0
BA000007.3	BA000007.3_1697	1764015	1764423	-1	PF01381	0.01202	0
BA000007.3	BA000007.3_1697	1764015	1764423	-1	PF13560	0.01596	0
BA000007.3	BA000007.3_1698	1764499	1764727	1	PF14549	0.01173	0
BA000007.3	BA000007.3_1698	1764499	1764727	1	PF15943	0.01119	0
BA000007.3	BA000007.3_1699	1764710	1765262	1	PF06254	0.01803	0
BA000007.3	BA000007.3_1700	1765233	1766274	1	PF13730	0.02336	0
BA000007.3	BA000007.3_1701	1766305	1766728	1	PF06992	0.03539	0
BA000007.3	BA000007.3_1702	1766914	1767496	1	PF09012	0.0249	0
BA000007.3	BA000007.3_1702	1766914	1767496	1	PF07789	0.02209	0
BA000007.3	BA000007.3_1704	1768355	1769114	1	PF13531	0.02386	0
BA000007.3	BA000007.3_1705	1769449	1769605	1	PF01848	0.02678	0
BA000007.3	BA000007.3_1708	1770432	1771479	1	PF06147	0.01579	0
BA000007.3	BA000007.3_1708	1770432	1771479	1	PF16784	0.01536	0
BA000007.3	BA000007.3_1709	1771491	1771851	1	PF05866	0.01866	0
BA000007.3	BA000007.3_1710	1771859	1772390	1	PF06576	0.04166	0
BA000007.3	BA000007.3_1711	1772631	1772829	1	PF12802	0.04573	0
BA000007.3	BA000007.3_1711	1772631	1772829	1	PF01978	0.03917	0
BA000007.3	BA000007.3_1712	1772979	1774038	1	PF01555	0.0259	0
BA000007.3	BA000007.3_1713	1774834	1776688	1	PF08410	0.01535	0
BA000007.3	BA000007.3_1713	1774834	1776688	1	PF03629	0.01792	0
BA000007.3	BA000007.3_1714	1776837	1777053	1	PF04971	0.00775	0
BA000007.3	BA000007.3_1714	1776837	1777053	1	PF16080	0.00622	0
BA000007.3	BA000007.3_1715	1777057	1777402	1	PF07041	0.00669	0
BA000007.3	BA000007.3_1716	1777452	1777986	1	PF00959	0.00922	0
BA000007.3	BA000007.3_1717	1778256	1778826	1	PF10547	0.00627	0
BA000007.3	BA000007.3_1717	1778256	1778826	1	PF10549	0.00568	0
BA000007.3	BA000007.3_1719	1778979	1779447	1	PF04612	0.00375	0
BA000007.3	BA000007.3_1719	1778979	1779447	1	PF04375	0.0029	0
BA000007.3	BA000007.3_1719	1778979	1779447	1	PF10883	0.00245	0
BA000007.3	BA000007.3_1719	1778979	1779447	1	PF03245	0.00406	0
BA000007.3	BA000007.3_1720	1779809	1780037	-1	PF13132	0.0052	0
BA000007.3	BA000007.3_1721	1780078	1780444	1	PF01844	0.00571	0
BA000007.3	BA000007.3_1721	1780078	1780444	1	PF14279	0.00561	0
BA000007.3	BA000007.3_1722	1780733	1781297	1	PF03592	0.00768	0
BA000007.3	BA000007.3_1723	1781293	1782955	1	PF03354	0.00781	0
BA000007.3	BA000007.3_1724	1783018	1784956	1	PF04586	0.00476	0
BA000007.3	BA000007.3_1724	1783018	1784956	1	PF05065	0.00382	0
BA000007.3	BA000007.3_1726	1785167	1787747	1	PF04860	0.00518	0
BA000007.3	BA000007.3_1727	1787749	1788076	1	PF05135	0.00403	0
BA000007.3	BA000007.3_1728	1788085	1788436	1	PF05521	0.00408	0
BA000007.3	BA000007.3_1729	1788432	1788879	1	PF04883	0.00517	0
BA000007.3	BA000007.3_1730	1788875	1789220	1	PF11367	0.00512	0
BA000007.3	BA000007.3_1731	1789278	1789995	1	PF06199	0.0047	0
BA000007.3	BA000007.3_1731	1789278	1789995	1	PF07679	0.00342	0
BA000007.3	BA000007.3_1731	1789278	1789995	1	PF13927	0.00302	0
BA000007.3	BA000007.3_1731	1789278	1789995	1	PF00047	0.00215	0
BA000007.3	BA000007.3_1731	1789278	1789995	1	PF13895	0.00299	0
BA000007.3	BA000007.3_1732	1790000	1790375	1	PF06222	0.00398	0
BA000007.3	BA000007.3_1733	1790470	1790680	1	PF13227	0.00354	0
BA000007.3	BA000007.3_1734	1790732	1793813	1	PF06120	0.0026	0
BA000007.3	BA000007.3_1734	1790732	1793813	1	PF09718	0.00193	0
BA000007.3	BA000007.3_1735	1793805	1794147	1	PF05939	0.00235	0
BA000007.3	BA000007.3_1736	1794146	1794584	1	PF05100	0.00315	0
BA000007.3	BA000007.3_1737	1794771	1798248	1	PF13550	0.00336	0
BA000007.3	BA000007.3_1737	1794771	1798248	1	PF00041	0.00334	0
BA000007.3	BA000007.3_1737	1794771	1798248	1	PF07495	0.00228	0
BA000007.3	BA000007.3_1737	1794771	1798248	1	PF09327	0.0022	0
BA000007.3	BA000007.3_1737	1794771	1798248	1	PF12421	0.00239	0
BA000007.3	BA000007.3_1738	1798315	1798915	1	PF06316	0.00493	0
BA000007.3	BA000007.3_1738	1798315	1798915	1	PF16956	0.00517	0
BA000007.3	BA000007.3_1738	1798315	1798915	1	PF13505	0.00583	0
BA000007.3	BA000007.3_1739	1799066	1800380	1	PF08400	0.01251	0
BA000007.3	BA000007.3_1739	1799066	1800380	1	PF13620	0.01243	0
BA000007.3	BA000007.3_1739	1799066	1800380	1	PF01391	0.01457	0
BA000007.3	BA000007.3_1739	1799066	1800380	1	PF06820	0.0158	0
BA000007.3	BA000007.3_1740	1800381	1800651	1	PF06820	0.02896	0
BA000007.3	BA000007.3_1742	1803663	1804356	-1	PF00589	0.03588	0
BA000007.3	BA000007.3_1744	1805806	1806376	1	PF16809	0.05763	0
BA000007.3	BA000007.3_1745	1806422	1806680	-1	PF00872	0.12424	0
BA000007.3	BA000007.3_1746	1806709	1807057	-1	PF00872	0.16382	0
BA000007.3	BA000007.3_1747	1807341	1808880	-1	PF13817	0.10082	0
BA000007.3	BA000007.3_1747	1807341	1808880	-1	PF03050	0.08752	0
BA000007.3	BA000007.3_1747	1807341	1808880	-1	PF13005	0.06177	0
BA000007.3	BA000007.3_1747	1807341	1808880	-1	PF13007	0.0483	0
BA000007.3	BA000007.3_1747	1807341	1808880	-1	PF04156	0.029	0
BA000007.3	BA000007.3_1747	1807341	1808880	-1	PF12718	0.03389	0
BA000007.3	BA000007.3_1748	1808929	1809277	-1	PF05717	0.07286	0
BA000007.3	BA000007.3_1749	1809273	1809654	-1	PF01527	0.10465	0
BA000007.3	BA000007.3_1751	1810982	1811630	-1	PF06416	0.10568	0
BA000007.3	BA000007.3_1752	1811813	1812404	1	PF03278	0.10297	0
BA000007.3	BA000007.3_1752	1811813	1812404	1	PF13608	0.11636	0
BA000007.3	BA000007.3_1753	1814051	1814561	1	PF06416	0.14857	0
BA000007.3	BA000007.3_1754	1815874	1816381	-1	PF05974	0.14056	0
BA000007.3	BA000007.3_1754	1815874	1816381	-1	PF05913	0.17341	0
BA000007.3	BA000007.3_1755	1816426	1816927	-1	PF05974	0.1613	0
BA000007.3	BA000007.3_1756	1817012	1817192	-1	PF10685	0.14975	0
BA000007.3	BA000007.3_1757	1817572	1818379	-1	PF00290	0.09168	0
BA000007.3	BA000007.3_1758	1818378	1819572	-1	PF00291	0.06899	0
BA000007.3	BA000007.3_1759	1819583	1820942	-1	PF00697	0.0359	0
BA000007.3	BA000007.3_1759	1819583	1820942	-1	PF00218	0.03786	0
BA000007.3	BA000007.3_1760	1820945	1822541	-1	PF00591	0.03366	0
BA000007.3	BA000007.3_1760	1820945	1822541	-1	PF02885	0.036	0
BA000007.3	BA000007.3_1760	1820945	1822541	-1	PF00117	0.04318	0
BA000007.3	BA000007.3_1760	1820945	1822541	-1	PF07722	0.05275	0
BA000007.3	BA000007.3_1761	1822540	1824103	-1	PF00425	0.05115	0
BA000007.3	BA000007.3_1761	1822540	1824103	-1	PF04715	0.038	0
BA000007.3	BA000007.3_1762	1824376	1825258	1	PF02811	0.02583	0
BA000007.3	BA000007.3_1763	1825254	1825875	1	PF01300	0.0296	0
BA000007.3	BA000007.3_1764	1825902	1827486	1	PF09972	0.02028	0
BA000007.3	BA000007.3_1765	1827698	1828571	1	PF01479	0.01023	0
BA000007.3	BA000007.3_1765	1827698	1828571	1	PF00849	0.01027	0
BA000007.3	BA000007.3_1766	1828610	1829201	-1	PF02572	0.0169	0
BA000007.3	BA000007.3_1766	1828610	1829201	-1	PF12557	0.01397	0
BA000007.3	BA000007.3_1767	1829197	1829956	-1	PF13561	0.01414	0
BA000007.3	BA000007.3_1767	1829197	1829956	-1	PF00106	0.01037	0
BA000007.3	BA000007.3_1767	1829197	1829956	-1	PF01370	0.00895	0
BA000007.3	BA000007.3_1767	1829197	1829956	-1	PF02719	0.00689	0
BA000007.3	BA000007.3_1767	1829197	1829956	-1	PF08659	0.00723	0
BA000007.3	BA000007.3_1768	1830175	1831225	1	PF08496	0.00245	0
BA000007.3	BA000007.3_1768	1830175	1831225	1	PF00574	0.00119	0
BA000007.3	BA000007.3_1768	1830175	1831225	1	PF01972	0.00097	0
BA000007.3	BA000007.3_1768	1830175	1831225	1	PF01343	0.001	0
BA000007.3	BA000007.3_1769	1831260	1831512	-1	PF10692	0.00115	0
BA000007.3	BA000007.3_1770	1831891	1834489	1	PF01751	0.00068	0
BA000007.3	BA000007.3_1770	1831891	1834489	1	PF01131	0.00046	0
BA000007.3	BA000007.3_1770	1831891	1834489	1	PF01396	0.00042	0
BA000007.3	BA000007.3_1770	1831891	1834489	1	PF08272	0.00053	0
BA000007.3	BA000007.3_1771	1834698	1835673	1	PF00126	0.00094	0
BA000007.3	BA000007.3_1771	1834698	1835673	1	PF03466	0.00138	0
BA000007.3	BA000007.3_1774	1836674	1839350	1	PF00330	0.00139	0
BA000007.3	BA000007.3_1774	1836674	1839350	1	PF00694	0.00182	0
BA000007.3	BA000007.3_1775	1839413	1840004	-1	PF00925	0.0059	0
BA000007.3	BA000007.3_1776	1840173	1840938	1	PF01569	0.00771	0
BA000007.3	BA000007.3_1777	1841086	1841395	1	PF06305	0.00967	0
BA000007.3	BA000007.3_1778	1841401	1842571	1	PF13424	0.01492	0
BA000007.3	BA000007.3_1778	1841401	1842571	1	PF12895	0.00907	0
BA000007.3	BA000007.3_1778	1841401	1842571	1	PF14559	0.0093	0
BA000007.3	BA000007.3_1778	1841401	1842571	1	PF13414	0.01118	0
BA000007.3	BA000007.3_1779	1842703	1843501	1	PF00215	0.0058	0
BA000007.3	BA000007.3_1780	1843500	1843827	1	PF01253	0.00474	0
BA000007.3	BA000007.3_1781	1843952	1844171	-1	PF13488	0.00341	0
BA000007.3	BA000007.3_1781	1843952	1844171	-1	PF13441	0.00296	0
BA000007.3	BA000007.3_1781	1843952	1844171	-1	PF05433	0.00286	0
BA000007.3	BA000007.3_1782	1844439	1845189	-1	PF00455	0.00135	0
BA000007.3	BA000007.3_1782	1844439	1845189	-1	PF08220	0.00089	0
BA000007.3	BA000007.3_1782	1844439	1845189	-1	PF00392	0.0008	0
BA000007.3	BA000007.3_1782	1844439	1845189	-1	PF04703	0.00064	0
BA000007.3	BA000007.3_1782	1844439	1845189	-1	PF09339	0.00091	0
BA000007.3	BA000007.3_1782	1844439	1845189	-1	PF13730	0.00057	0
BA000007.3	BA000007.3_1782	1844439	1845189	-1	PF08279	0.00049	0
BA000007.3	BA000007.3_1782	1844439	1845189	-1	PF01022	0.0005	0
BA000007.3	BA000007.3_1782	1844439	1845189	-1	PF08280	0.00034	0
BA000007.3	BA000007.3_1782	1844439	1845189	-1	PF06971	0.00032	0
BA000007.3	BA000007.3_1784	1845599	1847585	-1	PF00563	0.00054	0
BA000007.3	BA000007.3_1784	1845599	1847585	-1	PF00990	0.00041	0
BA000007.3	BA000007.3_1784	1845599	1847585	-1	PF13426	0.00042	0
BA000007.3	BA000007.3_1784	1845599	1847585	-1	PF00989	0.00063	0
BA000007.3	BA000007.3_1785	1847819	1849754	-1	PF00575	0.0008	0
BA000007.3	BA000007.3_1785	1847819	1849754	-1	PF00773	0.00077	0
BA000007.3	BA000007.3_1785	1847819	1849754	-1	PF08206	0.00161	0
BA000007.3	BA000007.3_1787	1851092	1851881	-1	PF13561	0.00674	0
BA000007.3	BA000007.3_1787	1851092	1851881	-1	PF00106	0.01032	0
BA000007.3	BA000007.3_1788	1852358	1852925	1	PF00440	0.01851	0
BA000007.3	BA000007.3_1788	1852358	1852925	1	PF13977	0.01857	0
BA000007.3	BA000007.3_1789	1853073	1854195	1	PF00529	0.01787	0
BA000007.3	BA000007.3_1789	1853073	1854195	1	PF16576	0.01556	0
BA000007.3	BA000007.3_1789	1853073	1854195	1	PF13533	0.01505	0
BA000007.3	BA000007.3_1789	1853073	1854195	1	PF13437	0.02315	0
BA000007.3	BA000007.3_1790	1854194	1857278	1	PF00873	0.01928	0
BA000007.3	BA000007.3_1790	1854194	1857278	1	PF03176	0.02239	0
BA000007.3	BA000007.3_1790	1854194	1857278	1	PF02355	0.01786	0
BA000007.3	BA000007.3_1791	1857300	1858674	1	PF02321	0.03292	0
BA000007.3	BA000007.3_1792	1858682	1859846	1	PF07690	0.02813	0
BA000007.3	BA000007.3_1792	1858682	1859846	1	PF00083	0.02304	0
BA000007.3	BA000007.3_1792	1858682	1859846	1	PF06779	0.02029	0
BA000007.3	BA000007.3_1792	1858682	1859846	1	PF06609	0.02361	0
BA000007.3	BA000007.3_1792	1858682	1859846	1	PF05977	0.02961	0
BA000007.3	BA000007.3_1792	1858682	1859846	1	PF13347	0.03294	0
BA000007.3	BA000007.3_1793	1859897	1860704	-1	PF13401	0.02235	0
BA000007.3	BA000007.3_1793	1859897	1860704	-1	PF00005	0.01684	0
BA000007.3	BA000007.3_1793	1859897	1860704	-1	PF13191	0.01775	0
BA000007.3	BA000007.3_1793	1859897	1860704	-1	PF13175	0.01025	0
BA000007.3	BA000007.3_1793	1859897	1860704	-1	PF01935	0.01067	0
BA000007.3	BA000007.3_1793	1859897	1860704	-1	PF13304	0.009	0
BA000007.3	BA000007.3_1793	1859897	1860704	-1	PF03193	0.00687	0
BA000007.3	BA000007.3_1793	1859897	1860704	-1	PF13555	0.0085	0
BA000007.3	BA000007.3_1794	1860705	1861698	-1	PF08352	0.00659	0
BA000007.3	BA000007.3_1794	1860705	1861698	-1	PF02463	0.00545	0
BA000007.3	BA000007.3_1794	1860705	1861698	-1	PF13304	0.00512	0
BA000007.3	BA000007.3_1794	1860705	1861698	-1	PF00005	0.00713	0
BA000007.3	BA000007.3_1795	1861697	1862588	-1	PF00528	0.00568	0
BA000007.3	BA000007.3_1795	1861697	1862588	-1	PF12911	0.0056	0
