sequence_id	protein_id	start	end	strand	average_p	max_p
U00096.3	U00096.3_983	1072171	1072866	-	0.00981655362251652	0.00981655362251652
U00096.3	U00096.3_984	1072863	1073954	-	0.010884262006591284	0.010884262006591284
U00096.3	U00096.3_985	1074242	1074880	+	0.006741821985904364	0.006741821985904364
U00096.3	U00096.3_986	1074920	1078882	-	0.005232246196077043	0.005232246196077043
U00096.3	U00096.3_987	1078937	1079146	+	0.009652651354395315	0.009652651354395315
U00096.3	U00096.3_988	1079305	1080813	+	0.0023316539025290124	0.0023316539025290124
U00096.3	U00096.3_989	1081356	1081466	+	0.012925146774443334	0.012925146774443334
U00096.3	U00096.3_990	1081466	1082185	+	0.011240783617983247	0.011240783617983247
U00096.3	U00096.3_991	1082243	1083370	+	0.006372977612441172	0.006372977612441172
U00096.3	U00096.3_992	1083376	1084647	+	0.010832002235439904	0.010832002235439904
U00096.3	U00096.3_993	1084992	1086056	+	0.000019034709933663497	0.000019034709933663497
U00096.3	U00096.3_994	1086106	1086519	-	0.0074534864855362055	0.0074534864855362055
U00096.3	U00096.3_995	1086521	1087846	-	0.002808736022207847	0.002808736022207847
U00096.3	U00096.3_996	1087839	1089857	-	0.0043328548457481795	0.0043328548457481795
U00096.3	U00096.3_997	1089866	1092289	-	0.007560308503297266	0.007560308503297266
U00096.3	U00096.3_998	1092876	1094234	+	0.0017034929198238792	0.0017034929198238792
U00096.3	U00096.3_999	1094275	1095141	-	0.009237781266871964	0.009237781266871964
U00096.3	U00096.3_1000	1095138	1095437	-	0.02447822844590971	0.02447822844590971
U00096.3	U00096.3_1001	1095523	1095846	+	0.02137439980711238	0.02137439980711238
U00096.3	U00096.3_1002	1095843	1096829	+	0.017916901366520535	0.017916901366520535
U00096.3	U00096.3_1003	1097886	1098824	+	0.01871163247976417	0.01871163247976417
U00096.3	U00096.3_1004	1098879	1099616	+	0.009328431476156418	0.009328431476156418
U00096.3	U00096.3_1005	1099640	1100194	+	0.05617221164102095	0.05617221164102095
U00096.3	U00096.3_1006	1100266	1100787	+	0.05665083329382864	0.05665083329382864
U00096.3	U00096.3_1007	1100851	1101684	-	0.057306427141711705	0.057306427141711705
U00096.3	U00096.3_1008	1101711	1102127	-	0.05804934570585942	0.05804934570585942
U00096.3	U00096.3_1009	1102152	1102541	-	0.05887005048830703	0.05887005048830703
U00096.3	U00096.3_1010	1102546	1103196	-	0.059778351125242525	0.059778351125242525
U00096.3	U00096.3_1011	1103951	1104406	+	0.05742608820558975	0.05742608820558975
U00096.3	U00096.3_1012	1104447	1104902	+	0.05675342470086857	0.05675342470086857
U00096.3	U00096.3_1013	1104961	1105293	+	0.05627390988195779	0.05627390988195779
U00096.3	U00096.3_1014	1105414	1105725	+	0.05572429598838017	0.05572429598838017
U00096.3	U00096.3_1015	1105820	1106353	+	0.05554786533734195	0.05554786533734195
U00096.3	U00096.3_1016	1106295	1107776	+	0.019477583243583528	0.019477583243583528
U00096.3	U00096.3_1017	1107784	1108941	-	0.014593410071668174	0.014593410071668174
U00096.3	U00096.3_1018	1109368	1110870	+	0.019556247095793306	0.019556247095793306
U00096.3	U00096.3_1019	1110893	1113406	+	0.007950692594595113	0.007950692594595113
U00096.3	U00096.3_1020	1113579	1113806	+	0.016318147172155503	0.016318147172155503
U00096.3	U00096.3_1021	1113807	1114181	-	0.01648539730728656	0.01648539730728656
U00096.3	U00096.3_1022	1114264	1115490	-	0.01714494879772427	0.01714494879772427
U00096.3	U00096.3_1023	1115662	1116582	-	0.020650525387473247	0.020650525387473247
U00096.3	U00096.3_1024	1116807	1117859	+	0.0003871255998131239	0.0003871255998131239
U00096.3	U00096.3_1025	1117901	1118476	-	0.0010010997273235068	0.0010010997273235068
U00096.3	U00096.3_1026	1118480	1119046	-	0.0030197367691241974	0.0030197367691241974
U00096.3	U00096.3_1027	1119307	1119420	-	0.01805879458974449	0.01805879458974449
U00096.3	U00096.3_1028	1119468	1120586	-	0.014463105142103659	0.014463105142103659
U00096.3	U00096.3_1029	1120701	1120955	-	0.017860843094100673	0.017860843094100673
U00096.3	U00096.3_1030	1121242	1121487	-	0.01536077983965236	0.01536077983965236
U00096.3	U00096.3_1031	1121561	1122607	-	0.010205143198635361	0.010205143198635361
U00096.3	U00096.3_1032	1122713	1123273	-	0.017051008421821674	0.017051008421821674
U00096.3	U00096.3_1033	1123407	1124054	-	0.022323712432725896	0.022323712432725896
U00096.3	U00096.3_1034	1124118	1125326	-	0.027763562617021512	0.027763562617021512
U00096.3	U00096.3_1035	1125562	1126146	+	0.00034253182081637464	0.00034253182081637464
U00096.3	U00096.3_1036	1126157	1126804	+	0.010430586551884486	0.010430586551884486
U00096.3	U00096.3_1037	1126806	1127729	+	0.007826665387377255	0.007826665387377255
U00096.3	U00096.3_1038	1127839	1129374	+	0.005813461987193274	0.005813461987193274
U00096.3	U00096.3_1039	1129414	1129830	-	0.0014028660071162813	0.0014028660071162813
U00096.3	U00096.3_1040	1129835	1130128	-	0.0006391192991936892	0.0006391192991936892
U00096.3	U00096.3_1041	1130204	1130863	-	0.0054903452111672016	0.0054903452111672016
U00096.3	U00096.3_1042	1131018	1131434	+	0.0003149655809355988	0.0003149655809355988
U00096.3	U00096.3_1043	1131438	1131842	+	0.000011020146144318724	0.000011020146144318724
U00096.3	U00096.3_1044	1131854	1132549	+	0.00005960805113487048	0.00005960805113487048
U00096.3	U00096.3_1045	1132574	1133782	+	0.00001055188282598726	0.00001055188282598726
U00096.3	U00096.3_1046	1133802	1134557	+	0.000010470054544624102	0.000010470054544624102
U00096.3	U00096.3_1047	1134729	1135511	+	0.000028334696864894084	0.000028334696864894084
U00096.3	U00096.3_1048	1135564	1136262	+	0.009680112350663236	0.009680112350663236
U00096.3	U00096.3_1049	1136274	1137371	+	0.009708800841766637	0.009708800841766637
U00096.3	U00096.3_1050	1137371	1138312	+	7.13060130162028e-6	7.13060130162028e-6
U00096.3	U00096.3_1051	1138378	1140021	+	0.0003464479842483602	0.0003464479842483602
U00096.3	U00096.3_1052	1140033	1140986	+	0.00020609901740742493	0.00020609901740742493
U00096.3	U00096.3_1053	1141182	1144367	-	0.00001710675023635031	0.00001710675023635031
U00096.3	U00096.3_1054	1144940	1145899	+	1.5342255379659973e-6	1.5342255379659973e-6
U00096.3	U00096.3_1055	1146011	1146634	-	7.301046218997006e-6	7.301046218997006e-6
U00096.3	U00096.3_1056	1146794	1147315	+	0.00015709605893780016	0.00015709605893780016
U00096.3	U00096.3_1057	1147367	1147540	+	0.00007509063922812756	0.00007509063922812756
U00096.3	U00096.3_1058	1147651	1148691	+	0.0005058361141746189	0.0005058361141746189
U00096.3	U00096.3_1059	1148759	1149712	+	0.1244383634946101	0.1244383634946101
U00096.3	U00096.3_1060	1149728	1150657	+	0.191911940563298	0.191911940563298
U00096.3	U00096.3_1061	1150670	1151404	+	0.17819280040026592	0.17819280040026592
U00096.3	U00096.3_1062	1151615	1151851	+	0.17011858610880934	0.17011858610880934
U00096.3	U00096.3_1063	1151939	1153180	+	0.10507085264251229	0.10507085264251229
U00096.3	U00096.3_1064	1153300	1154109	+	0.10002909459894646	0.10002909459894646
U00096.3	U00096.3_1065	1154112	1155134	+	0.012324361452667609	0.012324361452667609
U00096.3	U00096.3_1066	1155124	1155765	+	0.003999953405152698	0.003999953405152698
U00096.3	U00096.3_1067	1155762	1156766	+	0.008649542197027725	0.008649542197027725
U00096.3	U00096.3_1068	1156777	1157574	+	0.010324635312243537	0.010324635312243537
U00096.3	U00096.3_1069	1157869	1159302	+	0.000015385999280560906	0.000015385999280560906
U00096.3	U00096.3_1070	1159362	1161551	-	0.0030277347674134898	0.0030277347674134898
U00096.3	U00096.3_1071	1161885	1162244	+	0.00025550568888684264	0.00025550568888684264
U00096.3	U00096.3_1072	1162247	1162624	+	0.018707222708898366	0.018707222708898366
U00096.3	U00096.3_1073	1162638	1163279	+	0.015186200137710753	0.015186200137710753
U00096.3	U00096.3_1074	1163260	1164084	+	0.01224010676166275	0.01224010676166275
U00096.3	U00096.3_1075	1164095	1165120	+	0.009262182658543774	0.009262182658543774
U00096.3	U00096.3_1076	1165143	1165685	+	0.014328614236942096	0.014328614236942096
U00096.3	U00096.3_1077	1166085	1167389	+	0.020237051100160112	0.020237051100160112
U00096.3	U00096.3_1078	1167599	1168138	+	0.000710670558029465	0.000710670558029465
U00096.3	U00096.3_1079	1168200	1168895	-	0.008055763561888201	0.008055763561888201
U00096.3	U00096.3_1080	1169073	1169330	+	0.014157880588267568	0.014157880588267568
U00096.3	U00096.3_1081	1169412	1170371	-	0.023151257927298947	0.023151257927298947
U00096.3	U00096.3_1082	1170518	1174012	-	1.0480546005544174e-6	1.0480546005544174e-6
U00096.3	U00096.3_1083	1174092	1175165	-	0.008377857784388326	0.008377857784388326
U00096.3	U00096.3_1084	1175427	1176626	+	0.009649334058356385	0.009649334058356385
U00096.3	U00096.3_1085	1176619	1177320	+	0.005076168108208816	0.005076168108208816
U00096.3	U00096.3_1086	1177326	1178564	+	0.00970017061373328	0.00970017061373328
U00096.3	U00096.3_1087	1178593	1179504	+	0.013291342220446263	0.013291342220446263
U00096.3	U00096.3_1088	1179520	1180359	+	0.00009313295245969136	0.00009313295245969136
U00096.3	U00096.3_1089	1180479	1181267	-	0.00004463926311505252	0.00004463926311505252
U00096.3	U00096.3_1090	1181264	1181725	-	0.008581939471395322	0.008581939471395322
U00096.3	U00096.3_1091	1181783	1182829	-	0.0042356014589634994	0.0042356014589634994
U00096.3	U00096.3_1092	1182826	1183620	-	0.004570859970502114	0.004570859970502114
U00096.3	U00096.3_1093	1183617	1184474	-	0.004725492298512898	0.004725492298512898
U00096.3	U00096.3_1094	1184458	1185594	-	0.0022042506331227145	0.0022042506331227145
U00096.3	U00096.3_1095	1185844	1187070	+	0.0039943261899246605	0.0039943261899246605
U00096.3	U00096.3_1096	1187119	1188240	-	0.008253821748185116	0.008253821748185116
U00096.3	U00096.3_1097	1188316	1189776	-	0.0033210918924763745	0.0033210918924763745
U00096.3	U00096.3_1098	1189776	1190447	-	0.007384551138491004	0.007384551138491004
U00096.3	U00096.3_1099	1190616	1191986	-	0.00034593812325754795	0.00034593812325754795
U00096.3	U00096.3_1100	1191990	1192631	-	0.005429360347004233	0.005429360347004233
U00096.3	U00096.3_1101	1192667	1193773	-	3.661860450822632e-7	3.661860450822632e-7
U00096.3	U00096.3_1102	1193827	1194288	-	0.0034411360700424246	0.0034411360700424246
U00096.3	U00096.3_1103	1194298	1194951	-	0.000014903188215607899	0.000014903188215607899
U00096.3	U00096.3_1104	1195123	1196373	+	0.009411385836753987	0.009411385836753987
U00096.3	U00096.3_1105	1196867	1197532	-	0.008257745580921811	0.008257745580921811
U00096.3	U00096.3_1106	1197533	1198228	-	0.014865044337896212	0.014865044337896212
U00096.3	U00096.3_1107	1198695	1199588	+	0.012759791178069644	0.012759791178069644
U00096.3	U00096.3_1108	1199679	1200806	-	0.006473417183971912	0.006473417183971912
U00096.3	U00096.3_1109	1200787	1201032	-	0.014249081224445494	0.014249081224445494
U00096.3	U00096.3_1110	1201497	1201838	+	0.014498577661609712	0.014498577661609712
U00096.3	U00096.3_1111	1201776	1202084	-	0.018102244193124162	0.018102244193124162
U00096.3	U00096.3_1112	1202259	1202933	-	0.0006855912549985542	0.0006855912549985542
U00096.3	U00096.3_1113	1203024	1203224	+	0.017520420579914656	0.017520420579914656
U00096.3	U00096.3_1114	1203268	1203825	+	0.013862660596125063	0.013862660596125063
U00096.3	U00096.3_1115	1203822	1204160	+	0.014293533339707575	0.014293533339707575
U00096.3	U00096.3_1116	1204170	1205537	+	0.009707632801359736	0.009707632801359736
U00096.3	U00096.3_1117	1205549	1205731	+	0.013808362447301954	0.013808362447301954
U00096.3	U00096.3_1118	1205731	1206204	+	4.458965106864057e-6	4.458965106864057e-6
U00096.3	U00096.3_1119	1206173	1206922	+	0.000010329298804406591	0.000010329298804406591
U00096.3	U00096.3_1120	1206913	1207497	+	0.022071110972166456	0.022071110972166456
U00096.3	U00096.3_1121	1207501	1208130	+	0.01893580400625377	0.01893580400625377
U00096.3	U00096.3_1122	1208171	1208545	+	0.015440938472067924	0.015440938472067924
U00096.3	U00096.3_1123	1208517	1209119	-	0.017478948381831956	0.017478948381831956
U00096.3	U00096.3_1124	1209119	1209655	-	0.020775398055367565	0.020775398055367565
U00096.3	U00096.3_1125	1209685	1210239	+	0.007194746585150532	0.007194746585150532
U00096.3	U00096.3_1126	1210346	1211179	+	0.0029766235181909752	0.0029766235181909752
U00096.3	U00096.3_1127	1211413	1211577	+	0.00803432121890837	0.00803432121890837
U00096.3	U00096.3_1128	1212703	1213107	-	0.01024781005892518	0.01024781005892518
U00096.3	U00096.3_1129	1213328	1214059	-	0.002955127095319884	0.002955127095319884
U00096.3	U00096.3_1130	1214264	1215475	-	0.0010559266238305935	0.0010559266238305935
U00096.3	U00096.3_1131	1215789	1216025	+	0.014515034930423793	0.014515034930423793
U00096.3	U00096.3_1132	1216369	1216635	+	0.010509501215627671	0.010509501215627671
U00096.3	U00096.3_1133	1216748	1216996	+	0.014123363204267755	0.014123363204267755
U00096.3	U00096.3_1134	1217328	1218851	+	0.001038851695073028	0.001038851695073028
U00096.3	U00096.3_1135	1218983	1219201	+	0.014194002561147858	0.014194002561147858
U00096.3	U00096.3_1136	1219601	1221121	+	0.01052954505254855	0.01052954505254855
U00096.3	U00096.3_1137	1221206	1222222	+	0.0074775513888721955	0.0074775513888721955
U00096.3	U00096.3_1138	1222305	1222634	-	0.011811003746891471	0.011811003746891471
U00096.3	U00096.3_1139	1222644	1222928	-	0.0016308604545900687	0.0016308604545900687
U00096.3	U00096.3_1140	1224279	1224545	-	0.014718596093477579	0.014718596093477579
U00096.3	U00096.3_1141	1224549	1225361	-	0.010736685872265013	0.010736685872265013
U00096.3	U00096.3_1142	1225385	1226080	-	0.01908408698568533	0.01908408698568533
U00096.3	U00096.3_1143	1226600	1226968	+	0.0156064142916441	0.0156064142916441
U00096.3	U00096.3_1144	1227071	1227472	-	0.017535006482214812	0.017535006482214812
U00096.3	U00096.3_1145	1227714	1228007	+	0.02082595223714955	0.02082595223714955
U00096.3	U00096.3_1146	1228079	1228738	+	0.012020932932052949	0.012020932932052949
U00096.3	U00096.3_1147	1228830	1229276	+	5.833971203614707e-6	5.833971203614707e-6
U00096.3	U00096.3_1148	1229483	1230394	-	0.005541672391732346	0.005541672391732346
U00096.3	U00096.3_1149	1230767	1231186	+	0.00048488478528233665	0.00048488478528233665
U00096.3	U00096.3_1150	1231186	1232454	+	0.011252454229176026	0.011252454229176026
U00096.3	U00096.3_1151	1232500	1233030	-	0.015086663340153399	0.015086663340153399
U00096.3	U00096.3_1152	1233176	1234717	-	0.012298055449361585	0.012298055449361585
U00096.3	U00096.3_1153	1234938	1235657	+	0.008731197918400472	0.008731197918400472
U00096.3	U00096.3_1154	1235709	1237241	-	0.012933723782298076	0.012933723782298076
U00096.3	U00096.3_1155	1237571	1238869	+	0.011426929549871801	0.011426929549871801
U00096.3	U00096.3_1156	1238879	1239949	+	0.000048449619197076774	0.000048449619197076774
U00096.3	U00096.3_1157	1240052	1240201	+	0.02842229130078809	0.02842229130078809
U00096.3	U00096.3_1158	1240335	1242071	-	0.026007931311733307	0.026007931311733307
U00096.3	U00096.3_1159	1242166	1243080	-	0.02722232384565743	0.02722232384565743
U00096.3	U00096.3_1160	1243180	1243791	+	0.002918036155720659	0.002918036155720659
U00096.3	U00096.3_1161	1243793	1244527	-	0.0040321708905660635	0.0040321708905660635
U00096.3	U00096.3_1162	1244728	1244982	+	0.000023825811327299936	0.000023825811327299936
U00096.3	U00096.3_1163	1245160	1245600	+	0.009687538437607104	0.009687538437607104
U00096.3	U00096.3_1164	1245679	1247376	-	0.009712443754399119	0.009712443754399119
U00096.3	U00096.3_1165	1247696	1249114	-	0.00003277834275069581	0.00003277834275069581
U00096.3	U00096.3_1166	1249125	1249757	-	0.000017239426668159607	0.000017239426668159607
U00096.3	U00096.3_1167	1249768	1250838	-	0.020511121075007802	0.020511121075007802
U00096.3	U00096.3_1168	1251066	1252985	+	0.017336397704012983	0.017336397704012983
U00096.3	U00096.3_1169	1253085	1255952	-	0.010647078495645326	0.010647078495645326
U00096.3	U00096.3_1170	1256297	1256476	+	0.014650028190021785	0.014650028190021785
U00096.3	U00096.3_1171	1256721	1257812	-	0.0007468708964084346	0.0007468708964084346
U00096.3	U00096.3_1172	1257929	1258513	-	0.00001001757677604851	0.00001001757677604851
U00096.3	U00096.3_1173	1258791	1259069	+	0.005785531810256466	0.005785531810256466
U00096.3	U00096.3_1174	1259124	1260776	-	0.0013307337906692347	0.0013307337906692347
U00096.3	U00096.3_1175	1260928	1261941	-	0.0004883697443054616	0.0004883697443054616
U00096.3	U00096.3_1176	1262026	1262877	-	0.0074713773678137165	0.0074713773678137165
U00096.3	U00096.3_1177	1262877	1263500	-	0.011788438412094027	0.011788438412094027
U00096.3	U00096.3_1178	1263714	1264970	+	0.012468643879133353	0.012468643879133353
U00096.3	U00096.3_1179	1265012	1266094	+	0.0027973319768053004	0.0027973319768053004
U00096.3	U00096.3_1180	1266094	1266927	+	0.008260927188910203	0.008260927188910203
U00096.3	U00096.3_1181	1266924	1267316	+	0.03065559365392622	0.03065559365392622
U00096.3	U00096.3_1182	1267320	1268129	+	0.028488183068165935	0.028488183068165935
U00096.3	U00096.3_1183	1268165	1269019	+	0.03578960137449895	0.03578960137449895
U00096.3	U00096.3_1184	1269168	1269275	-	0.028638007763336824	0.028638007763336824
U00096.3	U00096.3_1185	1269703	1269810	-	0.03079781782690253	0.03079781782690253
U00096.3	U00096.3_1186	1270238	1270345	-	0.03274012498253076	0.03274012498253076
U00096.3	U00096.3_1187	1270749	1271849	-	0.00018379124861457296	0.00018379124861457296
U00096.3	U00096.3_1188	1272119	1272349	+	0.011122379550621786	0.011122379550621786
U00096.3	U00096.3_1189	1272486	1273202	+	0.009847524753385	0.009847524753385
U00096.3	U00096.3_1190	1273246	1273599	-	0.0018018438847452404	0.0018018438847452404
U00096.3	U00096.3_1191	1273784	1275178	+	0.017085316850684693	0.017085316850684693
U00096.3	U00096.3_1192	1275179	1275829	-	0.016174227707463722	0.016174227707463722
U00096.3	U00096.3_1193	1275822	1277618	-	0.005657487815666075	0.005657487815666075
U00096.3	U00096.3_1194	1277644	1277862	+	0.013736591448829001	0.013736591448829001
U00096.3	U00096.3_1195	1277957	1279348	+	0.014892745219362012	0.014892745219362012
U00096.3	U00096.3_1196	1279864	1283607	+	0.007803630515464546	0.007803630515464546
U00096.3	U00096.3_1197	1283604	1285142	+	0.0049407316603848435	0.0049407316603848435
U00096.3	U00096.3_1198	1285139	1285849	+	0.014659507272774524	0.014659507272774524
U00096.3	U00096.3_1199	1285849	1286526	+	0.012315497783003278	0.012315497783003278
U00096.3	U00096.3_1200	1287065	1287631	+	0.01614840602506275	0.01614840602506275
U00096.3	U00096.3_1201	1287782	1288624	-	0.0015937226684013533	0.0015937226684013533
U00096.3	U00096.3_1202	1288674	1289132	-	0.011384879126185535	0.011384879126185535
U00096.3	U00096.3_1203	1289206	1290150	+	0.021573427863247722	0.021573427863247722
U00096.3	U00096.3_1204	1290242	1291255	+	0.018381245629041105	0.018381245629041105
U00096.3	U00096.3_1205	1291457	1292365	+	0.025811053380642615	0.025811053380642615
U00096.3	U00096.3_1206	1292509	1292922	-	0.02340094220281674	0.02340094220281674
U00096.3	U00096.3_1207	1293527	1294144	+	0.013009130463331135	0.013009130463331135
U00096.3	U00096.3_1208	1294426	1295016	-	0.016767904479548172	0.016767904479548172
U00096.3	U00096.3_1209	1295137	1295322	-	0.02013851228105981	0.02013851228105981
U00096.3	U00096.3_1210	1295446	1298121	-	0.003933629152332886	0.003933629152332886
U00096.3	U00096.3_1211	1298598	1299245	+	0.000041648963116864634	0.000041648963116864634
U00096.3	U00096.3_1212	1299272	1299427	+	0.010792035595006466	0.010792035595006466
U00096.3	U00096.3_1213	1299567	1300547	+	0.006792268651402506	0.006792268651402506
U00096.3	U00096.3_1214	1301137	1302813	+	0.005015818308397094	0.005015818308397094
U00096.3	U00096.3_1215	1302899	1303819	+	0.008100126682397681	0.008100126682397681
U00096.3	U00096.3_1216	1303834	1304742	+	0.001470060861367209	0.001470060861367209
U00096.3	U00096.3_1217	1304754	1305767	+	0.011834714573637266	0.011834714573637266
U00096.3	U00096.3_1218	1305764	1306768	+	0.008382397767907574	0.008382397767907574
U00096.3	U00096.3_1219	1306821	1307150	-	0.012621322221613655	0.012621322221613655
U00096.3	U00096.3_1220	1307185	1308645	-	0.00003814725908077219	0.00003814725908077219
U00096.3	U00096.3_1221	1309016	1310269	-	2.2902672269062908e-6	2.2902672269062908e-6
U00096.3	U00096.3_1222	1310569	1310865	-	0.005621277880210778	0.005621277880210778
U00096.3	U00096.3_1223	1311074	1311808	+	0.000642462560271071	0.000642462560271071
U00096.3	U00096.3_1224	1311848	1312246	-	0.003986874164525388	0.003986874164525388
U00096.3	U00096.3_1225	1312351	1312890	-	0.020845726353088102	0.020845726353088102
U00096.3	U00096.3_1226	1312920	1313663	-	0.01757024084028405	0.01757024084028405
U00096.3	U00096.3_1227	1314020	1314658	+	0.013918227676794782	0.013918227676794782
U00096.3	U00096.3_1228	1314718	1315224	-	0.0198570964921254	0.0198570964921254
U00096.3	U00096.3_1229	1315270	1315770	-	0.016729983162748367	0.016729983162748367
U00096.3	U00096.3_1230	1315856	1316035	-	0.020103491942942683	0.020103491942942683
U00096.3	U00096.3_1231	1316416	1317222	-	0.023130673810984857	0.023130673810984857
U00096.3	U00096.3_1232	1317222	1318415	-	0.017680961778899197	0.017680961778899197
U00096.3	U00096.3_1233	1318427	1319785	-	0.0007119530772539106	0.0007119530772539106
U00096.3	U00096.3_1234	1319789	1321384	-	0.010010800184293359	0.010010800184293359
U00096.3	U00096.3_1235	1321384	1322946	-	0.00862088718687771	0.00862088718687771
U00096.3	U00096.3_1236	1323220	1324101	+	0.0016415084831555913	0.0016415084831555913
U00096.3	U00096.3_1237	1324098	1324718	+	0.008212197975746278	0.008212197975746278
U00096.3	U00096.3_1238	1324746	1326641	+	0.010118361807493538	0.010118361807493538
U00096.3	U00096.3_1239	1326852	1327727	+	4.274141016296906e-6	4.274141016296906e-6
U00096.3	U00096.3_1240	1327767	1328357	-	0.000010519510330976493	0.000010519510330976493
U00096.3	U00096.3_1241	1328354	1329112	-	0.004145395268716471	0.004145395268716471
U00096.3	U00096.3_1242	1329332	1330381	+	0.000026952352155817005	0.000026952352155817005
U00096.3	U00096.3_1243	1330417	1330668	-	0.008486434962383554	0.008486434962383554
U00096.3	U00096.3_1244	1331048	1333645	+	0.0037767644570211745	0.0037767644570211745
U00096.3	U00096.3_1245	1333855	1334829	+	0.012451176806061734	0.012451176806061734
U00096.3	U00096.3_1246	1335160	1335288	+	0.018591537871938107	0.018591537871938107
U00096.3	U00096.3_1247	1335291	1335458	+	0.01505720146254605	0.01505720146254605
U00096.3	U00096.3_1248	1335572	1335667	+	0.016710553290587262	0.016710553290587262
U00096.3	U00096.3_1249	1335831	1338506	+	0.007907851905989818	0.007907851905989818
U00096.3	U00096.3_1250	1338570	1339160	-	0.013374345670341391	0.013374345670341391
U00096.3	U00096.3_1251	1339330	1340094	+	0.017866144173380616	0.017866144173380616
U00096.3	U00096.3_1252	1340243	1340551	+	0.017707459340945777	0.017707459340945777
U00096.3	U00096.3_1253	1340558	1341727	+	0.020386696490931222	0.020386696490931222
U00096.3	U00096.3_1254	1341861	1342658	+	0.005588180008394188	0.005588180008394188
U00096.3	U00096.3_1255	1342658	1342984	+	0.01011946821232743	0.01011946821232743
U00096.3	U00096.3_1256	1343110	1343328	-	0.0004294706442605775	0.0004294706442605775
U00096.3	U00096.3_1257	1343597	1344346	-	0.0015605672474613536	0.0015605672474613536
U00096.3	U00096.3_1258	1344436	1344609	-	0.005908651473434782	0.005908651473434782
U00096.3	U00096.3_1259	1344757	1346742	-	0.00006914296854655814	0.00006914296854655814
U00096.3	U00096.3_1260	1346978	1348912	-	0.00005575616955182366	0.00005575616955182366
U00096.3	U00096.3_1261	1348980	1350107	-	0.016299557684365563	0.016299557684365563
U00096.3	U00096.3_1262	1350251	1351039	-	0.012215422531715961	0.012215422531715961
U00096.3	U00096.3_1263	1351828	1352634	-	0.012286658094106563	0.012286658094106563
U00096.3	U00096.3_1264	1352636	1353628	-	0.01590648923093296	0.01590648923093296
U00096.3	U00096.3_1265	1353628	1354518	-	0.001819053426205157	0.001819053426205157
U00096.3	U00096.3_1266	1354505	1355470	-	0.007591149047278674	0.007591149047278674
U00096.3	U00096.3_1267	1355467	1357110	-	0.011252425627879129	0.011252425627879129
U00096.3	U00096.3_1268	1357423	1357668	-	0.020947697341192603	0.020947697341192603
U00096.3	U00096.3_1269	1357802	1359187	-	0.017394792981836726	0.017394792981836726
U00096.3	U00096.3_1270	1359490	1360908	-	0.022032638587092916	0.022032638587092916
U00096.3	U00096.3_1271	1361120	1361884	+	0.024990711878492437	0.024990711878492437
U00096.3	U00096.3_1272	1361911	1362468	+	0.020523299057970314	0.020523299057970314
U00096.3	U00096.3_1273	1362743	1364230	+	0.057217553002985526	0.057217553002985526
U00096.3	U00096.3_1274	1364232	1365512	+	0.12249397320385552	0.12249397320385552
U00096.3	U00096.3_1275	1365550	1366815	+	0.11446557435274007	0.11446557435274007
U00096.3	U00096.3_1276	1366935	1367912	-	0.12463120777517792	0.12463120777517792
U00096.3	U00096.3_1277	1368079	1368747	+	0.05396742774449708	0.05396742774449708
U00096.3	U00096.3_1278	1368801	1369025	+	0.05362742134902028	0.05362742134902028
U00096.3	U00096.3_1279	1369025	1369384	+	0.02174904190943959	0.02174904190943959
U00096.3	U00096.3_1280	1369393	1369614	+	0.02501302576759481	0.02501302576759481
U00096.3	U00096.3_1281	1369689	1370003	+	0.01144069831900173	0.01144069831900173
U00096.3	U00096.3_1282	1370216	1371895	+	0.011005413001090125	0.011005413001090125
U00096.3	U00096.3_1283	1371909	1373201	+	0.010164287408551334	0.010164287408551334
U00096.3	U00096.3_1284	1373222	1374103	+	0.010625435483601025	0.010625435483601025
U00096.3	U00096.3_1285	1374090	1374932	+	0.01728127106941549	0.01728127106941549
U00096.3	U00096.3_1286	1374963	1376015	+	0.03140943791605022	0.03140943791605022
U00096.3	U00096.3_1287	1376034	1376822	+	0.021636019274242323	0.021636019274242323
U00096.3	U00096.3_1288	1376832	1377887	+	0.017862186530834278	0.017862186530834278
U00096.3	U00096.3_1289	1377884	1380151	+	0.02184069795526265	0.02184069795526265
U00096.3	U00096.3_1290	1380148	1380807	+	0.025995408947220883	0.025995408947220883
U00096.3	U00096.3_1291	1380821	1381789	+	0.012798196542268403	0.012798196542268403
U00096.3	U00096.3_1292	1381947	1382852	+	0.017780369981420498	0.017780369981420498
U00096.3	U00096.3_1293	1382963	1383961	-	0.009623610891539448	0.009623610891539448
U00096.3	U00096.3_1294	1384117	1385514	+	0.012929988259015297	0.012929988259015297
U00096.3	U00096.3_1295	1385511	1386572	+	0.01610395213280085	0.01610395213280085
U00096.3	U00096.3_1296	1386720	1388261	+	0.001061884391563407	0.001061884391563407
U00096.3	U00096.3_1297	1388305	1388811	-	0.0032371089830743015	0.0032371089830743015
U00096.3	U00096.3_1298	1388930	1389895	+	0.005484042306633053	0.005484042306633053
U00096.3	U00096.3_1299	1389870	1390598	-	0.0029711145434075472	0.0029711145434075472
U00096.3	U00096.3_1300	1390680	1390862	-	0.01310226842119005	0.01310226842119005
U00096.3	U00096.3_1301	1390933	1391853	-	0.00580235966252654	0.00580235966252654
U00096.3	U00096.3_1302	1391991	1392890	+	0.005871349647287515	0.005871349647287515
U00096.3	U00096.3_1303	1393227	1394840	+	0.0046452414840618995	0.0046452414840618995
